venta_id,fecha,tienda_id,empleado_id,cliente_id,metodo_pago,total
58768,2023-06-14,17,176,0,Tarjeta,2442.72
58769,2023-09-14,14,41,2659,Otros,866.27
58770,2024-10-30,5,27,2821,Tarjeta,1154.84
58771,2024-10-05,2,15,2227,Tarjeta,1074.62
58772,2023-08-31,4,191,0,Otros,690.39
58773,2023-06-29,5,27,0,Otros,1565.42
58774,2023-03-29,7,90,376,Tarjeta,1447.92
58775,2024-03-10,17,144,0,Otros,1138.17
58776,2024-04-02,1,157,1110,Bizum,1433.78
58777,2025-04-06,14,172,0,Tarjeta,1465.21
58778,2023-05-28,16,168,1300,Bizum,143.12
58779,2023-02-03,8,198,0,Efectivo,664.66
58780,2023-07-25,3,125,1431,Tarjeta,115.11
58781,2023-11-14,18,149,1586,Tarjeta,1596.66
58782,2025-02-25,8,84,1372,Bizum,1368.64
58783,2023-12-29,2,170,1679,Otros,245.05
58784,2024-07-11,18,177,1303,Bizum,959.77
58785,2024-01-14,11,107,101,Efectivo,952.76
58786,2023-09-26,13,97,2228,Tarjeta,1865.87
58787,2025-11-17,6,194,1452,Tarjeta,24.82
58788,2024-09-08,17,190,0,Otros,101.95
58789,2023-05-13,3,41,228,Otros,1235.14
58790,2025-01-21,13,129,1481,Efectivo,1555.14
58791,2023-12-22,16,51,0,Efectivo,127.71
58792,2023-05-06,17,190,0,Otros,1424.72
58793,2024-07-06,3,36,1142,Bizum,671.45
58794,2024-12-29,9,109,0,Efectivo,498.26
58795,2025-06-24,14,13,0,Bizum,892.22
58796,2024-10-28,17,18,882,Otros,2397.01
58797,2025-12-02,18,68,0,Bizum,687.28
58798,2024-06-14,4,86,1288,Bizum,2751.43
58799,2023-09-04,17,19,260,Otros,965.66
58800,2025-11-07,5,134,0,Otros,1320.82
58801,2024-05-21,3,48,0,Otros,496.89
58802,2025-03-11,20,117,2622,Efectivo,1210.24
58803,2025-05-29,15,63,1071,Tarjeta,730.91
58804,2025-12-10,13,86,1389,Tarjeta,153.58
58805,2023-09-06,7,86,1908,Tarjeta,2744.14
58806,2024-10-27,10,93,0,Efectivo,715.06
58807,2024-12-03,20,176,342,Tarjeta,1019.52
58808,2025-06-02,18,136,2093,Tarjeta,537.65
58809,2024-02-03,10,113,0,Otros,413.25
58810,2023-02-09,16,72,680,Efectivo,937.58
58811,2023-09-30,12,133,861,Otros,833.61
58812,2024-06-12,13,141,1516,Tarjeta,181.17
58813,2023-10-21,18,40,387,Bizum,158.67
58814,2025-09-25,9,167,541,Efectivo,35.89
58815,2024-09-24,8,188,1658,Bizum,1517.44
58816,2023-09-12,1,157,1070,Otros,1806.52
58817,2023-09-29,15,13,2878,Efectivo,2240.72
58818,2024-06-29,15,129,0,Tarjeta,1229.3
58819,2023-01-17,18,100,1114,Otros,1370.19
58820,2024-10-13,3,94,2079,Otros,1879.04
58821,2023-02-03,12,69,2924,Otros,1368.89
58822,2023-12-07,1,61,1297,Bizum,1619.64
58823,2024-06-21,1,108,2304,Otros,1523.86
58824,2024-04-10,4,84,0,Tarjeta,1239.06
58825,2024-03-01,7,81,899,Otros,1154.93
58826,2025-02-11,8,184,0,Efectivo,837.8
58827,2024-12-13,7,124,880,Tarjeta,678.7
58828,2024-06-11,5,106,0,Otros,1037.07
58829,2025-08-02,15,94,0,Bizum,1529.39
58830,2024-03-26,15,98,2300,Tarjeta,941.65
58831,2024-11-29,10,34,1085,Tarjeta,383.69
58832,2025-05-29,20,6,1201,Tarjeta,431.38
58833,2025-09-14,20,104,2904,Tarjeta,841.85
58834,2023-09-24,18,116,2013,Otros,1035.5
58835,2025-04-03,10,94,1878,Tarjeta,732.36
58836,2024-09-26,7,42,2601,Bizum,718.91
58837,2024-07-22,10,189,2615,Tarjeta,1067.53
58838,2023-10-12,7,166,1845,Efectivo,1242.68
58839,2024-06-21,14,49,1375,Bizum,1691.29
58840,2023-03-02,12,200,1492,Tarjeta,960.28
58841,2023-09-07,13,168,494,Tarjeta,1066.18
58842,2024-11-13,18,165,657,Efectivo,150.45
58843,2025-10-31,10,72,1681,Bizum,1251.54
58844,2023-09-16,8,109,0,Efectivo,594.03
58845,2024-03-02,10,82,2082,Efectivo,887.02
58846,2025-11-11,14,3,949,Efectivo,1003.0
58847,2023-09-21,9,118,0,Tarjeta,1430.19
58848,2025-03-30,5,152,1845,Otros,551.61
58849,2024-05-22,2,169,0,Tarjeta,188.28
58850,2023-09-28,7,191,960,Efectivo,1561.13
58851,2025-09-09,4,34,351,Tarjeta,673.75
58852,2023-10-01,19,176,1762,Efectivo,213.66
58853,2024-11-15,2,78,0,Efectivo,755.23
58854,2023-09-18,7,174,0,Tarjeta,672.92
58855,2023-05-25,13,37,0,Efectivo,1851.32
58856,2023-05-31,16,151,2556,Tarjeta,1477.79
58857,2025-05-04,5,84,0,Tarjeta,965.94
58858,2024-08-13,18,120,456,Bizum,221.3
58859,2024-05-12,7,127,1388,Tarjeta,546.4
58860,2024-11-01,11,4,1950,Tarjeta,1307.31
58861,2025-02-11,6,124,1325,Bizum,1291.14
58862,2023-09-18,14,144,1823,Bizum,1838.08
58863,2023-05-29,12,110,330,Tarjeta,138.42
58864,2024-09-16,18,108,936,Bizum,1116.35
58865,2025-07-21,5,177,2314,Tarjeta,1539.16
58866,2024-07-21,4,119,372,Bizum,61.25
58867,2024-09-11,18,18,177,Tarjeta,593.72
58868,2024-10-24,19,153,1942,Bizum,1185.34
58869,2024-04-25,3,77,2400,Efectivo,1723.81
58870,2023-09-19,14,165,0,Efectivo,2045.14
58871,2023-04-29,2,49,586,Otros,1787.37
58872,2025-11-07,9,197,2961,Otros,1779.56
58873,2025-06-16,6,30,0,Tarjeta,489.24
58874,2025-04-17,18,11,0,Otros,885.9
58875,2024-01-03,2,84,0,Otros,1209.52
58876,2025-01-23,1,128,0,Otros,1829.92
58877,2025-09-30,11,51,2249,Tarjeta,2055.77
58878,2023-07-01,18,65,2254,Efectivo,1270.72
58879,2023-11-04,12,109,2486,Efectivo,807.99
58880,2025-10-09,17,108,0,Efectivo,301.18
58881,2024-09-17,18,35,988,Bizum,979.07
58882,2023-12-27,8,53,0,Efectivo,2145.04
58883,2025-04-30,17,188,0,Bizum,1805.94
58884,2024-06-18,5,34,2180,Bizum,1193.01
58885,2025-03-08,17,184,2831,Efectivo,617.06
58886,2023-12-05,17,127,1950,Bizum,939.39
58887,2025-12-16,12,113,0,Efectivo,2078.87
58888,2024-02-05,16,109,407,Efectivo,309.6
58889,2025-12-11,1,104,2314,Bizum,1172.59
58890,2025-02-19,14,123,288,Efectivo,390.38
58891,2024-01-06,3,148,1791,Bizum,821.21
58892,2023-12-01,10,140,573,Otros,430.01
58893,2023-02-13,3,4,2019,Bizum,928.44
58894,2023-12-23,17,11,157,Tarjeta,679.92
58895,2026-01-01,12,193,2618,Tarjeta,661.76
58896,2023-06-26,19,110,117,Otros,1364.77
58897,2024-07-06,18,110,2332,Bizum,523.08
58898,2024-04-09,5,199,1872,Otros,1287.43
58899,2023-11-17,3,119,2955,Tarjeta,858.76
58900,2025-11-23,6,175,0,Efectivo,1086.16
58901,2025-08-20,15,44,552,Efectivo,1963.25
58902,2024-01-19,18,173,220,Efectivo,476.26
58903,2025-05-03,9,116,0,Tarjeta,521.24
58904,2025-04-03,4,69,1457,Bizum,1001.98
58905,2024-04-13,13,168,2938,Otros,1525.22
58906,2023-04-05,4,40,2282,Efectivo,322.92
58907,2024-06-14,16,150,0,Tarjeta,1223.35
58908,2023-03-06,9,128,1623,Bizum,2004.06
58909,2024-05-14,20,173,0,Otros,869.23
58910,2025-06-19,10,133,1686,Efectivo,1798.28
58911,2024-09-24,3,27,0,Efectivo,924.69
58912,2024-03-20,6,38,0,Otros,505.83
58913,2025-05-02,2,78,354,Efectivo,1619.88
58914,2025-01-21,7,138,1754,Tarjeta,783.88
58915,2024-10-23,4,68,333,Efectivo,318.24
58916,2024-02-13,3,101,2774,Bizum,1715.37
58917,2024-02-05,9,12,0,Bizum,1223.65
58918,2025-07-28,11,172,842,Bizum,619.8
58919,2025-06-05,2,161,0,Tarjeta,327.54
58920,2023-06-12,6,157,584,Bizum,140.69
58921,2023-11-19,14,48,2435,Otros,1696.93
58922,2024-06-27,16,157,2597,Efectivo,813.22
58923,2024-03-30,16,61,649,Tarjeta,256.71
58924,2024-12-24,10,127,0,Otros,174.0
58925,2023-01-02,14,116,0,Efectivo,329.55
58926,2024-02-18,5,25,0,Bizum,967.21
58927,2024-02-14,16,44,0,Tarjeta,543.91
58928,2024-02-03,10,142,2756,Efectivo,746.31
58929,2025-08-28,5,176,1448,Tarjeta,1490.38
58930,2023-03-19,11,172,2842,Efectivo,1037.16
58931,2024-02-01,7,153,645,Otros,1467.66
58932,2025-10-13,13,12,0,Efectivo,394.28
58933,2023-03-18,10,174,1797,Otros,1409.7
58934,2024-03-27,6,15,2897,Bizum,1329.49
58935,2025-08-26,10,81,0,Otros,535.14
58936,2025-11-28,14,111,0,Otros,379.18
58937,2023-07-22,5,108,1277,Otros,1910.36
58938,2023-02-20,1,121,0,Efectivo,988.49
58939,2025-09-10,6,93,0,Otros,198.2
58940,2023-08-14,1,192,1131,Bizum,292.61
58941,2023-08-23,10,2,1376,Tarjeta,1414.9
58942,2023-05-13,10,27,2993,Otros,462.8
58943,2024-10-13,4,196,0,Otros,519.01
58944,2024-08-23,5,33,777,Otros,766.83
58945,2024-02-28,5,68,0,Otros,491.34
58946,2024-09-25,7,51,0,Bizum,778.13
58947,2025-08-18,20,56,876,Otros,688.49
58948,2025-02-28,18,121,2243,Bizum,574.5
58949,2023-01-05,18,183,773,Bizum,2312.66
58950,2025-02-05,7,188,283,Efectivo,3148.71
58951,2023-02-20,11,169,0,Efectivo,305.46
58952,2025-02-17,2,46,0,Tarjeta,1062.78
58953,2023-10-30,14,167,0,Efectivo,1039.57
58954,2025-09-24,9,57,668,Bizum,802.48
58955,2023-01-24,10,146,1188,Otros,833.21
58956,2023-03-30,4,156,1663,Otros,106.1
58957,2023-09-27,1,64,2180,Tarjeta,1506.49
58958,2025-12-08,19,81,2265,Efectivo,2229.95
58959,2024-05-24,19,129,548,Efectivo,377.77
58960,2023-12-05,10,101,2234,Bizum,1565.38
58961,2023-07-24,2,52,532,Efectivo,1295.84
58962,2025-02-27,17,170,2100,Efectivo,1256.06
58963,2023-08-28,1,20,1983,Otros,1141.71
58964,2025-07-18,19,140,2549,Bizum,758.18
58965,2023-07-07,17,4,2484,Bizum,1457.26
58966,2023-02-22,3,24,1385,Otros,34.05
58967,2025-08-10,2,37,1710,Efectivo,1150.95
58968,2024-01-15,19,82,937,Tarjeta,792.82
58969,2023-09-13,14,95,2022,Otros,156.86
58970,2025-07-04,15,39,2578,Bizum,713.42
58971,2025-06-29,15,115,1515,Otros,1235.5
58972,2023-09-18,14,196,0,Efectivo,1467.81
58973,2023-10-27,15,166,2845,Bizum,950.82
58974,2023-07-15,7,111,795,Tarjeta,277.86
58975,2025-07-01,14,188,1606,Bizum,2259.57
58976,2025-08-25,11,40,1535,Otros,968.36
58977,2024-07-02,9,103,1945,Bizum,1863.58
58978,2025-02-16,9,79,1044,Otros,1847.82
58979,2025-01-22,18,13,2189,Efectivo,1190.83
58980,2025-01-21,8,187,8,Otros,2100.92
58981,2024-04-01,17,190,431,Tarjeta,2106.16
58982,2025-01-20,19,18,2678,Efectivo,2199.49
58983,2025-11-24,13,130,0,Tarjeta,1481.02
58984,2025-11-18,12,84,2356,Tarjeta,1932.88
58985,2024-12-31,2,90,2263,Otros,1927.06
58986,2024-01-30,2,130,0,Bizum,1720.77
58987,2025-07-17,18,84,0,Efectivo,2292.39
58988,2024-08-27,5,70,129,Tarjeta,870.75
58989,2025-04-22,10,34,1115,Bizum,355.16
58990,2023-01-17,8,89,2440,Otros,67.18
58991,2025-12-14,6,178,673,Otros,217.77
58992,2024-11-17,3,90,929,Bizum,565.18
58993,2025-05-12,2,68,132,Otros,1109.67
58994,2024-02-02,13,149,1189,Tarjeta,859.39
58995,2024-07-01,14,37,0,Bizum,194.88
58996,2023-11-05,1,77,0,Bizum,1148.03
58997,2025-01-31,5,149,2786,Efectivo,351.94
58998,2025-10-12,3,179,0,Tarjeta,299.2
58999,2025-09-06,16,182,0,Efectivo,2430.28
59000,2023-04-03,8,1,2920,Bizum,1210.04
59001,2025-06-17,8,46,747,Bizum,791.67
59002,2024-11-05,10,35,0,Bizum,709.76
59003,2024-01-29,19,53,2814,Bizum,184.95
59004,2024-10-10,12,83,675,Tarjeta,1077.38
59005,2024-04-08,4,95,0,Bizum,238.99
59006,2025-10-23,3,167,0,Bizum,1534.96
59007,2023-04-09,6,162,1593,Otros,245.36
59008,2023-03-10,16,127,2688,Bizum,716.39
59009,2024-07-30,9,114,1993,Otros,1993.93
59010,2024-07-10,16,195,727,Otros,1870.95
59011,2024-04-08,4,155,1286,Tarjeta,2351.85
59012,2023-01-08,20,92,2421,Otros,624.98
59013,2023-07-01,19,122,1379,Bizum,1301.15
59014,2025-12-12,18,142,1187,Bizum,1380.57
59015,2023-05-31,8,192,0,Bizum,957.7
59016,2024-05-04,13,135,0,Bizum,489.22
59017,2023-04-10,10,84,0,Efectivo,1411.56
59018,2023-12-21,14,72,1454,Efectivo,1327.44
59019,2025-02-15,2,200,795,Bizum,718.76
59020,2025-12-21,3,138,0,Otros,766.42
59021,2023-08-06,20,157,1292,Tarjeta,364.3
59022,2023-11-05,14,129,0,Tarjeta,1396.49
59023,2023-05-15,15,107,332,Efectivo,1459.08
59024,2024-03-29,2,145,2184,Bizum,2005.88
59025,2024-12-20,13,19,1128,Efectivo,792.03
59026,2025-04-06,4,73,0,Efectivo,551.84
59027,2025-05-02,18,157,2761,Bizum,971.55
59028,2023-07-06,3,185,0,Otros,1376.79
59029,2023-10-10,18,110,2059,Tarjeta,1367.12
59030,2023-05-20,11,96,2847,Efectivo,997.53
59031,2025-06-12,14,181,95,Tarjeta,652.13
59032,2023-01-03,13,115,407,Otros,756.18
59033,2025-08-19,5,148,2175,Bizum,1745.69
59034,2024-02-21,11,71,1869,Tarjeta,222.42
59035,2023-01-06,15,139,482,Efectivo,2144.35
59036,2025-09-25,6,57,3,Bizum,79.99
59037,2025-08-29,16,155,627,Tarjeta,453.7
59038,2024-05-26,19,81,779,Tarjeta,325.04
59039,2025-12-06,14,193,1121,Tarjeta,651.43
59040,2025-10-25,6,144,1393,Efectivo,1081.64
59041,2024-12-12,13,53,0,Efectivo,41.0
59042,2024-04-07,19,25,178,Tarjeta,589.51
59043,2025-09-06,9,123,850,Efectivo,755.36
59044,2023-11-28,17,53,2144,Tarjeta,564.86
59045,2024-04-01,16,1,103,Tarjeta,1160.72
59046,2023-12-05,12,174,0,Otros,2167.77
59047,2024-06-02,20,94,1386,Efectivo,1859.77
59048,2025-11-09,20,179,1087,Otros,605.87
59049,2023-09-18,16,175,2066,Otros,630.94
59050,2023-04-29,8,195,299,Otros,19.4
59051,2024-10-02,5,171,0,Bizum,963.17
59052,2025-07-28,7,199,2233,Bizum,783.06
59053,2024-12-24,2,181,1753,Otros,133.56
59054,2023-04-05,1,180,1546,Efectivo,1837.26
59055,2024-08-10,2,63,1515,Bizum,314.4
59056,2023-01-16,2,138,0,Efectivo,907.35
59057,2025-04-05,17,112,2002,Otros,1407.76
59058,2023-06-18,3,200,1545,Otros,659.37
59059,2024-07-01,9,72,2737,Efectivo,1361.36
59060,2025-02-10,11,148,1362,Efectivo,2239.47
59061,2023-01-21,9,95,229,Tarjeta,827.07
59062,2025-10-14,4,97,2356,Efectivo,1879.77
59063,2023-06-10,4,28,0,Efectivo,1814.61
59064,2024-01-05,20,158,0,Bizum,976.07
59065,2023-09-24,17,140,0,Otros,267.3
59066,2024-04-20,1,34,0,Bizum,1169.85
59067,2023-07-29,20,84,1670,Otros,331.07
59068,2025-05-27,6,31,2537,Efectivo,702.82
59069,2024-06-30,12,21,2228,Otros,728.5
59070,2023-09-26,14,31,2059,Otros,622.07
59071,2023-08-23,13,188,272,Efectivo,1734.47
59072,2025-04-06,18,101,0,Otros,1786.37
59073,2023-10-28,17,122,0,Otros,1277.4
59074,2024-04-12,10,195,986,Efectivo,1898.17
59075,2023-01-17,7,111,1743,Otros,620.49
59076,2024-05-27,18,181,2109,Tarjeta,527.65
59077,2023-01-06,15,76,0,Otros,437.69
59078,2025-07-18,1,187,0,Tarjeta,1538.78
59079,2024-03-23,4,110,0,Otros,1187.77
59080,2025-10-09,2,167,0,Efectivo,1408.68
59081,2024-02-09,3,67,2420,Bizum,805.44
59082,2025-02-02,3,113,897,Bizum,546.55
59083,2023-12-06,14,49,910,Efectivo,32.04
59084,2025-04-16,17,6,0,Bizum,244.27
59085,2024-03-01,20,13,502,Efectivo,1293.18
59086,2024-12-02,18,154,118,Otros,961.12
59087,2023-05-24,13,95,1752,Bizum,1447.67
59088,2024-06-01,8,124,362,Bizum,308.74
59089,2023-12-11,7,96,1478,Otros,68.67
59090,2025-01-30,1,121,2117,Bizum,1376.37
59091,2023-04-17,20,7,581,Bizum,346.1
59092,2025-12-29,20,125,0,Efectivo,23.41
59093,2025-09-08,5,150,0,Bizum,883.0
59094,2024-04-21,6,80,0,Otros,1885.46
59095,2023-01-24,20,74,619,Efectivo,1811.73
59096,2025-03-10,5,111,341,Otros,1922.82
59097,2023-03-05,12,160,1835,Tarjeta,1273.55
59098,2023-01-09,5,40,2927,Tarjeta,1631.46
59099,2025-12-24,13,4,764,Tarjeta,907.93
59100,2024-01-01,13,145,576,Otros,357.7
59101,2024-06-27,14,131,0,Tarjeta,1494.18
59102,2023-11-10,18,115,0,Otros,1637.95
59103,2024-01-08,4,179,1516,Otros,817.56
59104,2023-11-25,14,31,0,Otros,1220.48
59105,2025-07-26,16,16,2311,Otros,384.71
59106,2024-03-08,18,134,0,Tarjeta,934.7
59107,2025-07-24,19,160,2560,Efectivo,890.71
59108,2024-02-10,19,69,2609,Bizum,1071.26
59109,2025-12-14,12,36,0,Otros,177.51
59110,2025-11-28,9,49,1295,Tarjeta,923.3
59111,2023-03-12,19,62,56,Efectivo,790.01
59112,2025-04-01,16,9,236,Bizum,497.13
59113,2025-06-03,18,15,0,Otros,75.0
59114,2024-11-29,4,178,0,Efectivo,703.21
59115,2023-02-10,19,89,2603,Efectivo,159.95
59116,2023-08-07,6,23,0,Bizum,2131.2
59117,2025-12-06,11,136,2727,Efectivo,1330.22
59118,2024-02-03,19,7,2600,Tarjeta,1357.17
59119,2025-07-21,1,58,1218,Efectivo,969.91
59120,2024-03-31,16,98,661,Tarjeta,967.73
59121,2023-11-28,15,57,1725,Bizum,171.07
59122,2024-05-06,9,70,760,Otros,942.76
59123,2023-01-18,8,30,62,Efectivo,1227.3
59124,2024-09-29,4,136,812,Efectivo,481.68
59125,2024-09-08,18,53,651,Efectivo,1493.83
59126,2025-12-16,17,132,2320,Tarjeta,345.9
59127,2025-06-28,7,101,2833,Tarjeta,1097.78
59128,2025-12-30,1,138,0,Tarjeta,1069.05
59129,2024-01-28,6,140,738,Efectivo,109.1
59130,2023-08-19,1,50,2946,Efectivo,1561.49
59131,2023-05-02,11,191,0,Bizum,1691.46
59132,2024-05-16,11,93,631,Bizum,2142.61
59133,2023-04-21,7,166,0,Otros,313.69
59134,2024-02-29,15,30,1679,Tarjeta,1180.14
59135,2025-11-15,3,118,1125,Otros,856.49
59136,2023-04-20,8,65,1216,Efectivo,1086.56
59137,2023-01-24,2,181,2679,Otros,835.37
59138,2023-09-25,16,171,2404,Tarjeta,638.61
59139,2023-07-26,6,61,853,Bizum,599.56
59140,2025-09-27,9,39,1236,Efectivo,716.77
59141,2025-02-27,9,184,0,Otros,1488.09
59142,2023-09-11,20,135,264,Efectivo,1303.5
59143,2023-11-28,17,126,0,Efectivo,394.72
59144,2024-06-09,15,174,1304,Bizum,850.51
59145,2024-12-22,10,149,703,Bizum,762.32
59146,2025-10-05,12,169,1823,Tarjeta,1039.18
59147,2023-06-22,3,162,0,Tarjeta,2083.99
59148,2025-02-10,2,114,1953,Tarjeta,1735.93
59149,2023-09-16,12,26,0,Efectivo,313.38
59150,2024-12-29,9,29,0,Otros,898.75
59151,2024-06-25,14,33,2524,Otros,528.9
59152,2025-08-27,20,130,1921,Efectivo,332.92
59153,2024-04-09,6,194,807,Bizum,59.98
59154,2023-01-29,15,199,0,Tarjeta,592.03
59155,2025-05-19,20,10,1599,Efectivo,2435.33
59156,2024-09-02,15,79,2157,Efectivo,234.36
59157,2023-05-02,16,93,0,Efectivo,265.2
59158,2024-10-04,7,33,1503,Bizum,1386.91
59159,2024-01-06,1,111,0,Tarjeta,1466.86
59160,2025-01-21,6,12,1752,Bizum,1220.95
59161,2023-05-08,15,6,1493,Tarjeta,661.96
59162,2024-11-14,9,132,2579,Bizum,236.09
59163,2023-04-04,15,24,0,Bizum,1471.92
59164,2025-08-26,1,79,855,Tarjeta,1536.06
59165,2023-01-21,3,4,572,Efectivo,235.09
59166,2025-05-01,9,26,2218,Otros,320.85
59167,2024-12-27,10,142,891,Bizum,466.72
59168,2023-01-29,1,149,2158,Bizum,299.12
59169,2024-01-06,6,5,0,Tarjeta,401.11
59170,2024-12-29,16,183,474,Tarjeta,510.4
59171,2025-12-14,19,166,0,Otros,399.03
59172,2025-09-17,3,150,61,Tarjeta,188.92
59173,2025-07-29,19,129,0,Bizum,1449.04
59174,2024-12-23,6,139,0,Otros,343.27
59175,2023-06-23,13,31,0,Tarjeta,323.07
59176,2024-01-19,1,77,0,Bizum,1253.66
59177,2025-05-23,12,32,0,Efectivo,1026.91
59178,2024-01-14,18,24,1466,Bizum,1166.12
59179,2024-09-01,12,33,850,Otros,98.04
59180,2025-08-10,11,54,1788,Tarjeta,425.01
59181,2023-04-02,14,49,0,Bizum,614.34
59182,2025-08-13,13,100,1024,Tarjeta,840.83
59183,2025-12-04,18,66,2158,Bizum,515.47
59184,2025-08-14,9,32,0,Efectivo,1851.77
59185,2023-08-07,20,56,0,Efectivo,1311.14
59186,2023-06-11,9,4,1792,Otros,729.14
59187,2024-08-14,3,133,0,Bizum,1823.26
59188,2025-10-01,4,20,1966,Bizum,2242.34
59189,2025-06-15,4,35,0,Otros,10.77
59190,2025-11-03,13,107,0,Otros,1745.01
59191,2025-03-28,14,83,1112,Tarjeta,855.98
59192,2024-04-19,3,54,929,Efectivo,544.74
59193,2025-06-07,3,19,938,Tarjeta,1396.68
59194,2025-09-26,14,16,1555,Tarjeta,1121.69
59195,2024-12-07,6,186,1188,Otros,1496.09
59196,2023-04-01,9,130,0,Tarjeta,2453.31
59197,2024-09-18,5,155,0,Efectivo,637.79
59198,2023-07-17,9,118,1829,Bizum,1632.13
59199,2023-12-31,13,193,0,Efectivo,21.85
59200,2024-04-10,12,165,2185,Tarjeta,989.85
59201,2024-04-02,17,8,169,Bizum,248.89
59202,2024-08-31,4,4,0,Tarjeta,1309.03
59203,2023-06-18,1,133,224,Tarjeta,1038.94
59204,2023-05-24,14,144,0,Otros,1082.99
59205,2023-01-31,10,28,0,Efectivo,688.61
59206,2024-05-29,17,53,0,Tarjeta,1159.6
59207,2024-08-27,2,62,0,Otros,5.44
59208,2024-05-15,16,199,0,Otros,1375.36
59209,2025-05-29,10,159,2140,Bizum,342.52
59210,2023-03-06,13,13,150,Bizum,485.37
59211,2023-10-15,17,94,0,Bizum,228.45
59212,2025-04-07,18,80,981,Bizum,1791.06
59213,2023-09-19,19,14,1294,Otros,224.88
59214,2023-05-29,12,134,0,Tarjeta,1567.4
59215,2024-11-30,15,180,548,Efectivo,583.41
59216,2023-07-03,3,135,2161,Bizum,1423.94
59217,2024-05-01,12,114,2009,Efectivo,503.44
59218,2023-08-22,6,133,781,Tarjeta,1091.93
59219,2025-01-09,12,11,1023,Bizum,995.28
59220,2025-06-13,13,182,1166,Tarjeta,750.76
59221,2025-04-20,15,77,858,Bizum,1497.1
59222,2023-08-11,19,150,1898,Efectivo,850.62
59223,2023-08-30,8,14,0,Efectivo,505.3
59224,2024-11-26,3,123,1748,Otros,1005.73
59225,2023-09-20,15,131,155,Bizum,694.84
59226,2024-08-29,7,173,0,Efectivo,1457.72
59227,2024-05-16,3,38,2366,Efectivo,2520.07
59228,2023-07-18,2,180,61,Efectivo,1370.52
59229,2025-08-19,16,138,1108,Efectivo,859.03
59230,2023-09-20,6,77,0,Otros,397.85
59231,2025-11-24,15,30,473,Bizum,311.86
59232,2025-08-02,15,118,2399,Efectivo,1440.73
59233,2025-06-22,17,134,304,Otros,1728.21
59234,2023-06-14,15,65,494,Tarjeta,946.9
59235,2024-11-05,3,88,0,Bizum,1987.34
59236,2024-06-13,5,169,211,Otros,1127.02
59237,2024-07-08,15,189,0,Bizum,47.26
59238,2025-05-01,17,149,301,Efectivo,413.14
59239,2024-09-28,4,103,1750,Otros,711.47
59240,2023-04-17,16,91,0,Efectivo,323.68
59241,2025-10-12,11,45,781,Tarjeta,1417.27
59242,2023-12-30,5,3,0,Bizum,177.77
59243,2025-03-28,8,10,0,Tarjeta,1015.32
59244,2023-12-10,20,72,411,Tarjeta,440.34
59245,2025-09-13,1,111,1688,Efectivo,1174.93
59246,2024-07-18,16,83,280,Efectivo,1284.17
59247,2024-05-15,2,100,0,Tarjeta,1281.47
59248,2025-10-18,14,200,0,Bizum,884.98
59249,2024-03-03,17,72,0,Otros,2039.3
59250,2024-03-24,10,158,0,Bizum,1700.7
59251,2023-07-23,3,76,2321,Otros,1213.78
59252,2024-02-09,20,145,1676,Tarjeta,1205.83
59253,2025-05-19,4,73,0,Efectivo,1280.12
59254,2023-08-17,6,188,0,Otros,1730.33
59255,2025-10-06,19,115,2184,Otros,1829.54
59256,2025-10-21,1,25,0,Efectivo,467.1
59257,2023-03-07,8,171,2438,Efectivo,725.5
59258,2023-07-22,7,115,438,Bizum,901.56
59259,2025-05-13,3,119,1491,Otros,125.55
59260,2024-08-03,12,164,358,Tarjeta,571.54
59261,2023-05-15,8,153,186,Otros,1150.8
59262,2024-07-20,10,58,1512,Otros,1299.72
59263,2025-03-04,20,136,879,Bizum,199.4
59264,2024-09-27,14,122,0,Bizum,311.09
59265,2024-02-20,5,179,0,Efectivo,1670.72
59266,2025-09-19,15,197,1478,Otros,869.59
59267,2024-10-29,9,112,991,Tarjeta,58.06
59268,2024-01-18,4,51,1379,Otros,940.93
59269,2025-07-07,9,36,2143,Efectivo,681.56
59270,2023-01-08,11,15,2412,Efectivo,517.96
59271,2025-11-10,13,84,0,Tarjeta,1498.06
59272,2025-04-24,13,136,2855,Tarjeta,1956.22
59273,2023-03-12,3,1,357,Efectivo,1087.25
59274,2025-02-11,9,7,0,Otros,1750.38
59275,2025-08-14,16,19,0,Otros,786.25
59276,2024-05-25,17,127,1393,Otros,1160.61
59277,2024-10-31,10,20,1890,Otros,1130.46
59278,2024-01-04,12,27,991,Bizum,1207.46
59279,2023-06-11,15,8,0,Bizum,546.32
59280,2024-05-02,14,83,0,Bizum,693.58
59281,2023-04-09,12,13,0,Bizum,874.09
59282,2024-12-30,16,80,0,Tarjeta,856.85
59283,2025-07-31,12,60,944,Otros,272.21
59284,2023-07-21,15,135,0,Bizum,2180.41
59285,2025-10-21,4,98,0,Bizum,966.76
59286,2024-03-06,8,192,0,Bizum,1544.47
59287,2024-02-14,6,112,2800,Tarjeta,625.5
59288,2024-12-24,15,32,0,Tarjeta,332.1
59289,2024-03-04,8,185,0,Tarjeta,138.9
59290,2024-05-17,20,108,0,Otros,496.62
59291,2023-11-06,12,109,0,Otros,715.44
59292,2025-08-06,14,198,2583,Bizum,99.39
59293,2024-06-25,20,128,776,Otros,1789.39
59294,2025-09-07,16,2,2498,Efectivo,1047.98
59295,2023-08-03,6,73,0,Efectivo,1026.72
59296,2023-12-27,6,63,318,Tarjeta,1577.44
